ltmc,ltm_detail,hit_num,url,referrer,cid_v0,native_v10,user_agent_v96,clean_url_v33,mc_inst,visits,cid_v0_inst,native_v10_inst,clean_url_v33_inst
Internal,originenergy:my-account-setup,33,"","","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/my/make-payment/A-EECDE5D0/confirm,0,1,0,1,1
Paid Search,Electricity & Gas,12,https://www.originenergy.com.au/my,https://www.google.com/,ps:re:NATBAU:gl,no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",https://www.originenergy.com.au/my/,0,1,0,1,1
Email,em:mar:int:res:nov24:2412,57,https://www.originenergy.com.au/my/billing,"","",yes,"Mozilla/5.0 (Linux; Android 15; SM-S908E Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-S908E Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (",https://www.originenergy.com.au/my/billing/,0,1,0,1,1
Origin App,None,10,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-4820B624/confirm,0,1,0,1,1
Origin App,None,13,"","","",yes,"Mozilla/5.0 (Linux; Android 15; SM-G996B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-G996B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (",https://www.originenergy.com.au/my/make-payment/A-BE5763AB/confirm,0,1,0,1,1
Internal,originenergy:my:make-payment:account-id:select-payment-method,34,"","","",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/disconnect,0,1,0,1,1
Internal,None,10,"","","",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/my/billing/,0,1,0,1,1
Origin App,None,20,"","",web:hs:ser:res:sep24,yes,Mozilla/5.0 (Linux; U; Android 15; en-AU; SM-S906E Build/AP3A.240905.015.A2),"",0,1,0,1,0
Email,em:kraken:ebill,7,https://www.originenergy.com.au/my/billing/A-1983DD0A/summary/108212710,"","",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/my/billing/A-1983DD0A/summary/108212710,0,1,0,1,1
Email,em:kraken:chi,14,"","","",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/plan/solar-boost/,0,1,0,1,1
Paid Search,Electricity & Gas,12,https://www.originenergy.com.au/my/make-payment/A-BFB229D0/confirm,"",ps:re:NATBAU:gl,no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/my/make-payment/A-BFB229D0/confirm,0,1,0,1,1
Origin App,None,21,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-CB517482/confirm,0,1,0,1,1
Origin App,None,13,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-037057EE/success,0,1,0,1,1
Email,em:kraken:chi,5,https://www.originenergy.com.au/my,"","",yes,"Mozilla/5.0 (Linux; Android 15; SM-S9260 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-S9260 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (",https://www.originenergy.com.au/my/,0,1,0,1,1
Email,em:kr:ser:any:nov24:ebill,5,https://id.originenergy.com.au/login,"",em:kr:ser:any:nov24:ebill,no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",https://id.originenergy.com.au/login,0,2,1,2,2
Origin App,id.originenergy.com.au/login,14,"","",web:hs:ser:res:sep24,yes,Mozilla/5.0 (Linux; U; Android 15; en-AU; SM-A156E Build/AP3A.240905.015.A2),"",0,1,0,1,0
Internal,originenergy:my-account-setup,34,"","","",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/my/,0,1,0,1,1
Email,em:kraken:chi,12,"","","",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",https://www.originenergy.com.au/my/disconnect,0,1,0,1,1
Natural Search,n:Google:::empty::,17,"",https://www.google.com/,ps:re:fy25-ph2-winter1806:gl,no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/my/disconnect/contact-details,0,1,0,1,1
Email,em:kr:bz:res:nat:switchonboarding:mar:df:standard-standard:April24:2144,1,"","",em:kr:bz:res:nat:switchonboarding:mar:df:standard-standard:April24:2144,yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/self-meter-read,0,1,0,1,1
Origin App,None,56,"","","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/sign-up/billing-details,0,1,0,1,1
Origin App,None,12,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-CBFE3097/select-payment-method,0,1,0,1,1
Origin App,None,20,https://www.originenergy.com.au/my/make-payment/A-5F798417/select-payment-method,"","",yes,"Mozilla/5.0 (Linux; Android 14; SM-G990E Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 14; SM-G990E Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML,",https://www.originenergy.com.au/my/make-payment/A-5F798417/select-payment-method,0,1,0,1,1
Natural Search,n:Google:::empty::,37,https://www.originenergy.com.au/pay/select-contract-account,https://www.google.com/,"",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/pay/select-contract-account,0,1,0,1,1
Email,em:kraken:ebill,3,"","","",yes,"Mozilla/5.0 (Linux; Android 13; SM-F926B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 13; SM-F926B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML,",https://www.originenergy.com.au/my/,0,1,0,1,1
Origin App,None,3,"","","",yes,"Mozilla/5.0 (Linux; Android 13; SM-X205 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/138.0.7204.179 Safari/537.36 Mozilla/5.0 (Linux; Android 13; SM-X205 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Ge",https://www.originenergy.com.au/my/,0,1,0,1,1
Internal,originenergy:lpg:order:summary:landing,22,https://www.originenergy.com.au/my/service/lpg/2500062577/order/12904946,"","",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/my/service/lpg/2500062577/order/12904946,0,1,0,1,1
Email,em:kraken:ebill,14,"",https://email.telstra.com/,"",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/pay/success,0,1,0,1,1
Internal,originenergy:pay:select-contract-account,36,https://www.originenergy.com.au/my/make-payment/A-E5210D1C,"","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/my/make-payment/A-E5210D1C,0,1,0,1,1
Origin App,None,30,"","","",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/my/assistance,0,1,0,1,1
Origin App,None,26,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/billing/A-9C61168F/summary/109500244,0,1,0,1,1
Origin App,None,6,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-467430EF/confirm,0,1,0,1,1
Email,em:ser:spikesuccess:feb25:22508,19,"","",em:ser:spikesuccess:feb25:22508,yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/auth-change-plan,0,1,0,1,1
Origin App,None,21,"","","",yes,"Mozilla/5.0 (Linux; Android 15; SM-S711B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.95 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-S711B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (",https://www.originenergy.com.au/my/assistance/debt-and-ongoing/payment-plan,0,1,0,1,1
Email,em:kraken:ebill,9,"",android-app://com.google.android.gm/,"",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/pay/select-payment-method,0,1,0,1,1
Origin App,None,1,"","","",yes,Mozilla/5.0 (iPhone; CPU OS 18_2 like Mac OS X; zh-AU),"",1,12,0,12,0
Paid Search,Solar,77,https://www.originenergy.com.au/my/usage,https://www.google.com/,ps:re:electrify_bau2910:pm,no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/usage,0,1,0,1,1
Internal,originenergy:connect:change-supply,1,https://www.originenergy.com.au/connect/change-supply,"","",no,"Mozilla/5.0 (Linux; Android 11; moto g power (2022)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36 Chrome-Lighthouse",https://www.originenergy.com.au/connect/change-supply,1,1,0,1,1
Origin App,None,8,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/billing/A-EFF04516/summary/107703660,0,1,0,1,1
Email,em:kraken:chi,3,https://www.originenergy.com.au/my,"","",yes,"Mozilla/5.0 (Linux; Android 13; SM-A326B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 13; SM-A326B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML,",https://www.originenergy.com.au/my/,0,1,0,1,1
Origin App,None,7,https://www.originenergy.com.au/my/make-payment/A-C342F373/confirm,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 19_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 19_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-C342F373/confirm,0,1,0,1,1
Origin App,None,6,https://www.originenergy.com.au/my/billing/A-26839B85/summary/105853170,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/billing/A-26839B85/summary/105853170,0,1,0,1,1
Origin App,None,17,https://www.originenergy.com.au/my/make-payment/A-C4B366E3,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-C4B366E3,0,1,0,1,1
Email,em:kraken:ebill,20,"","","",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/make-payment/A-6CA38C2A/confirm,0,1,0,1,1
Paid Search,Internet,36,"",https://www.google.com/,ps:re:internetFY25BAU2706:gl,no,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/internet/plans/,0,1,0,1,1
Email,em:kraken:,1,"","","",yes,Mozilla/5.0 (Linux; U; Android 11; en-AU; moto g(10) Build/RRBS31.Q1-3-48-22),"",0,1,0,1,0
Origin App,None,106,"","","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/sign-up/add-on,0,1,0,1,1
Paid Search,Electricity & Gas,7,"","",ps:re:NATBAU:gl,no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/381.1.792835455 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/help-support/financial-assistance-and-concessions/financial-support,0,1,0,1,1
Origin App,None,16,https://www.originenergy.com.au/my/make-payment/A-0AFD444F/success,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-0AFD444F/success,0,1,0,1,1
Email,em:kraken:pp-missed,5,"","","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/pay/select-payment-method,0,1,0,1,1
Origin App,None,39,https://www.originenergy.com.au/my/payment-settings,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/payment-settings,0,1,0,1,1
Natural Search,n:Google:::empty::,6,"","","",no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/electricity-gas/plans.html,0,2,0,1,2
Email,em:kr:ser:all:nov24:ebill,15,https://www.originenergy.com.au/my/profile/update-mobile-phone/success,"",em:kr:ser:all:nov24:ebill,no,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/profile/update-mobile-phone/success,0,1,0,1,1
Paid Search,Electricity & Gas,16,"","","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/my/billing/,0,1,0,1,1
Origin App,None,33,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 17_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/,0,1,0,1,1
Email,em:kraken:ebill,56,https://www.originenergy.com.au/my,"","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/my/,0,1,0,1,1
Internal,originenergy:help-support:account-management:opening-closing-or-transferring-an-account,11,https://www.originenergy.com.au/my/disconnect,"",web:hs:ser:res:sep24,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/disconnect,0,1,1,1,1
Paid Search,Electricity & Gas,96,https://www.originenergy.com.au/sign-up/customise,https://www.google.com/,ps:re:NATBAU:gl,no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/sign-up/customise,0,1,0,1,1
Email,em50059,2,https://www.originenergy.com.au/my,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/,0,1,0,1,1
Internal,originenergy:404,474,"","","",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/about/who-we-are/,0,1,0,1,1
Internal,None,11,"","","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/chat/internet/,0,1,0,1,1
Paid Search,Internet,71,"",https://www.google.com/,ps:re:winternet100credit2107:pm,no,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/internet/plans/,0,1,0,1,1
Email,em:kraken:chi,1,https://www.originenergy.com.au/your-feedback/A-D165F81A/08bbaa14fc592e0540c8c5d466ec5ab58088797f,"","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/your-feedback/A-D165F81A/08bbaa14fc592e0540c8c5d466ec5ab58088797f,1,1,0,1,1
Paid Search,Electricity & Gas,20,https://www.originenergy.com.au/my/payment-settings/update-card-expiry/success,https://www.google.com/,ps:re:NATBAU:gl,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/payment-settings/update-card-expiry/success,0,1,0,1,1
Origin App,None,15,"","","",yes,"Mozilla/5.0 (Linux; Android 15; SM-S921B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-S921B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (",https://www.originenergy.com.au/my/billing/A-8A0F8086/summary/105727230,0,1,0,1,1
Email,em:kraken:ebill,9,"","",em:kr:ser:any:nov24:ebill,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/billing/A-5C5ADC2C/summary/107519563,0,1,0,1,1
Paid Search,LPG,87,https://www.originenergy.com.au/espec-shopfront/plan-selector,"",ps:re:fy25-ph2-winter1806:gl,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",https://www.originenergy.com.au/espec-shopfront/plan-selector,0,1,0,1,1
Natural Search,n:Google:::empty::,74,"",https://www.google.com/,"",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/sign-up/confirmation,0,1,0,1,1
Paid Search,Electricity & Gas,108,"",https://www.google.com/,web:hs:ser:res:sep24,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/help-support/billing-and-payments/making-payments/account-balance,0,1,0,0,1
Email,em:kr:bz:res:nat:onboarding:mar:df:standard-standard:mr:Jun23:2022,11,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-475D527D/select-payment-method,0,1,0,1,1
Internal,originenergy:help-support:energy-products-and-services,6,"","","",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",https://www.originenergy.com.au/,0,1,0,1,1
Paid Search,Solar,8,https://www.originenergy.com.au/solar/feed-in-tariff-rates,android-app://com.google.android.googlequicksearchbox/,ps:re:electrify_rtg_mar0603:pm,no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/solar/feed-in-tariff-rates/,0,1,0,1,1
